1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,City_Rent,Full_Address,Property_Name_Rent,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
,,"$2,950 ",,,Arcadia,"Arcadia, CA 91007",,https://www.apartments.com/807-w-camino-real-ave-arcadia-ca/hvxd101/,"1,883","1,883 Sq Ft",CA,,Townhomes,91007
,,"$2,400 ",,,Temple City,"Temple City, CA 91780",,https://www.apartments.com/6230-rosemead-blvd-temple-city-ca/ssseh47/,"1,500","1,500 Sq Ft",CA,,Townhomes,91780
,,"$1,900 ",,,Lake Elsinore,"Lake Elsinore, CA 92532",,https://www.apartments.com/30505-canyon-hills-rd-lake-elsinore-ca/lpyee5f/,"1,633","1,633 Sq Ft",CA,,Townhomes,92532
,,"$2,100 ",,,Diamond Bar,"Diamond Bar, CA 91765",,https://www.apartments.com/1326-s-diamond-bar-blvd-diamond-bar-ca/pv8zcls/,"1,079","1,079 Sq Ft",CA,,Townhomes,91765
,,"$3,100 ",,,Yorba Linda,"Yorba Linda, CA 92886",,https://www.apartments.com/19947-villa-torino-yorba-linda-ca/t85l8y8/,"1,650","1,650 Sq Ft",CA,,Townhomes,92886
,,"$2,450 ",,,Riverside,"Riverside, CA 92504",,https://www.apartments.com/7858-marbil-ln-riverside-ca/mgt94qk/,"1,680","1,680 Sq Ft",CA,,Townhomes,92504
,,"$2,700 ",,,Anaheim,"Anaheim, CA 92802",,https://www.apartments.com/1556-w-katella-ave-anaheim-ca/5xk0yfn/,"1,648","1,648 Sq Ft",CA,,Townhomes,92802
,,,"$3,980 ",,Arcadia,"Arcadia, CA 91006",,https://www.apartments.com/610-s-2nd-ave-arcadia-ca/tge60y9/,"2,012","2,012 Sq Ft",CA,,Townhomes,91006
,"$3,395 ",,,,Costa Mesa,"Costa Mesa, CA 92627",,https://www.apartments.com/593-seabright-cir-costa-mesa-ca/11ry534/,"1,643","1,643 Sq Ft",CA,,Townhomes,92627
,,"$3,000 ",,,La Habra,"La Habra, CA 90631",,https://www.apartments.com/1813-sonata-st-la-habra-ca/9r55np4/,"1,515","1,515 Sq Ft",CA,,Townhomes,90631
,"$2,600 ",,,,Fullerton,"Fullerton, CA 92833",,https://www.apartments.com/915-whitewater-dr-fullerton-ca/73qzgpy/,"1,186","1,186 Sq Ft",CA,,Townhomes,92833
,"$2,300 ",,,,Aliso Viejo,"Aliso Viejo, CA 92656",,https://www.apartments.com/36-cupertino-cir-aliso-viejo-ca/rv7jeb1/,"1,172","1,172 Sq Ft",CA,,Townhomes,92656
,"$1,750 ",,,,Azusa,"Azusa, CA 91702",,https://www.apartments.com/1053-sierra-madre-ave-azusa-ca/8p46z63/,758,758 Sq Ft,CA,,Townhomes,91702
,,"$3,200 ",,,Irvine,"Irvine, CA 92603",,https://www.apartments.com/104-tall-oak-irvine-ca/d0sfmzj/,"1,869","1,869 Sq Ft",CA,,Townhomes,92603
,,"$1,800 ",,,Pomona,"Pomona, CA 91766",,https://www.apartments.com/1402-s-san-antonio-ave-pomona-ca/dj35s8h/,"1,292","1,292 Sq Ft",CA,,Townhomes,91766
,,"$2,800 ",,,El Monte,"El Monte, CA 91732",,https://www.apartments.com/11401-garvey-ave-el-monte-ca/3e3zmme/,"1,540","1,540 Sq Ft",CA,,Townhomes,91732
,,,"$3,050 ",,Anaheim,"Anaheim, CA 92807",,https://www.apartments.com/6590-e-camino-vista-anaheim-ca/0jevj83/,"1,769","1,769 Sq Ft",CA,,Townhomes,92807
,"$2,150 ",,,,Riverside,"Riverside, CA 92507",,https://www.apartments.com/920-central-ave-riverside-ca/sdp8qc7/,"1,660","1,660 Sq Ft",CA,,Townhomes,92507
,,"$2,400 ",,,San Dimas,"San Dimas, CA 91773",,https://www.apartments.com/668-driftwood-ln-san-dimas-ca/2fycf4b/,"1,496","1,496 Sq Ft",CA,,Townhomes,91773
,,,,"$24,000 ",Los Angeles,"Los Angeles, CA 90710",,https://www.apartments.com/25398-vermont-ave-los-angeles-ca/q0xdd8z/,"11,700","11,700 Sq Ft",CA,,Townhomes,90710
,"$3,500 ",,,,San Clemente,"San Clemente, CA 92672",,https://www.apartments.com/316-n-ola-vista-san-clemente-ca/2ejx6bc/,950,950 Sq Ft,CA,,Townhomes,92672
,"$2,200 ",,,,Hawaiian Gardens,"Hawaiian Gardens, CA 90716",,https://www.apartments.com/21801-hawaiian-ave-hawaiian-gardens-ca/pnwcr1r/,950,950 Sq Ft,CA,,Townhomes,90716
,"$2,700 ",,,,San Clemente,"San Clemente, CA 92673",,https://www.apartments.com/10-paseo-luna-san-clemente-ca/sz1epm5/,"1,487","1,487 Sq Ft",CA,,Townhomes,92673
,"$2,700 ",,,,Rancho Santa Margarita,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/174-via-lampara-rancho-santa-margarita-ca/9y31zt7/,"1,323","1,323 Sq Ft",CA,,Townhomes,92688
,"$2,150 ",,,,Brea,"Brea, CA 92821",,https://www.apartments.com/108-e-date-st-brea-ca/8r066w2/,972,972 Sq Ft,CA,,Townhomes,92821
,,"$4,000 ",,,Anaheim,"Anaheim, CA 92807",,https://www.apartments.com/724-s-crown-pointe-dr-anaheim-ca/9kc01h4/,"2,440","2,440 Sq Ft",CA,,Townhomes,92807
,,"$2,950 ",,,Irvine,"Irvine, CA 92618",,https://www.apartments.com/31-quartet-irvine-ca/9svxh87/,"1,400","1,400 Sq Ft",CA,,Townhomes,92618
,"$2,300 ",,,,Rancho Cucamonga,"Rancho Cucamonga, CA 91730",,https://www.apartments.com/8088-cresta-bella-rd-rancho-cucamonga-ca/pbpq6yr/,"1,838","1,838 Sq Ft",CA,,Townhomes,91730
,,"$2,295 ",,,Chino,"Chino, CA 91708",,https://www.apartments.com/8332-e-preserve-loop-chino-ca/q894p0y/,"1,552","1,552 Sq Ft",CA,,Townhomes,91708
,"$2,400 ",,,,Santa Clarita,"Santa Clarita, CA 91321",,https://www.apartments.com/20057-avenue-of-the-oaks-santa-clarita-ca/bjxqlq9/,"1,343","1,343 Sq Ft",CA,,Townhomes,91321
,,"$2,600 ",,,Rancho Cucamonga,"Rancho Cucamonga, CA 91739",,https://www.apartments.com/7412-solstice-pl-rancho-cucamonga-ca/f7n7s4t/,"1,610","1,610 Sq Ft",CA,,Townhomes,91739
,,"$3,400 ",,,Rolling Hills Estates,"Rolling Hills Estates, CA 90274",,https://www.apartments.com/12-seaview-dr-n-rolling-hills-estates-ca/d642z5l/,"1,868","1,868 Sq Ft",CA,,Townhomes,90274
,,"$4,180 ",,,Rancho Cucamonga,"Rancho Cucamonga, CA 91739",,https://www.apartments.com/7740-hess-pl-rancho-cucamonga-ca/7rhlj1y/,"1,547","1,547 Sq Ft",CA,,Townhomes,91739
,"$1,895 ",,,,Huntington Beach,"Huntington Beach, CA 92647",,https://www.apartments.com/7621-amazon-dr-huntington-beach-ca/kwgwexb/,950,950 Sq Ft,CA,,Townhomes,92647
,,"$6,000 ",,,Irvine,"Irvine, CA 92620",,https://www.apartments.com/101-thornhurst-irvine-ca/9xz8x86/,"1,614","1,614 Sq Ft",CA,,Townhomes,92620
,,"$2,900 ",,,Los Angeles,"Los Angeles, CA 90062",,https://www.apartments.com/1625-w-51st-st-los-angeles-ca/5403f1n/,"1,200","1,200 Sq Ft",CA,,Townhomes,90062
,,"$2,200 ",,,Corona,"Corona, CA 92882",,https://www.apartments.com/1409-camelot-dr-corona-ca/zyccqvw/,"1,513","1,513 Sq Ft",CA,,Townhomes,92882
,,,"$2,800 ",,Buena Park,"Buena Park, CA 90621",,https://www.apartments.com/4961-avila-way-buena-park-ca/90xp4x4/,"1,460","1,460 Sq Ft",CA,,Townhomes,90621
,,"$4,200 ",,,CORONA DL MAR,"CORONA DL MAR, CA 92625",,https://www.apartments.com/2500-1st-ave-corona-dl-mar-ca/c04t36d/,"1,979","1,979 Sq Ft",CA,,Townhomes,92625
,,"$2,000 ",,,Riverside,"Riverside, CA 92503",,https://www.apartments.com/13060-ave-pescador-riverside-ca/nrnvqhn/,"1,236","1,236 Sq Ft",CA,,Townhomes,92503
,,"$2,150 ",,,Ontario,"Ontario, CA 91764",,https://www.apartments.com/1925-e-harvard-privado-ontario-ca/vq1g6ne/,"1,540","1,540 Sq Ft",CA,,Townhomes,91764
,"$3,250 ",,,,Gardena,"Gardena, CA 90248",,https://www.apartments.com/1514-w-artesia-square-gardena-ca/2tgmg7c/,"1,708","1,708 Sq Ft",CA,,Townhomes,90248
,,"$1,950 ",,,Ontario,"Ontario, CA 91761",,https://www.apartments.com/2046-s-bon-view-ave-ontario-ca/n8xfw9q/,"1,460","1,460 Sq Ft",CA,,Townhomes,91761
,,"$2,875 ",,,Anaheim,"Anaheim, CA 92808",,https://www.apartments.com/8068-e-naples-ln-anaheim-ca/69r75ts/,"1,181","1,181 Sq Ft",CA,,Townhomes,92808
,,"$2,300 ",,,Hacienda Heights,"Hacienda Heights, CA 91745",,https://www.apartments.com/911-valencia-ave-hacienda-heights-ca/11cl1q4/,"1,098","1,098 Sq Ft",CA,,Townhomes,91745
,,"$2,350 ",,,La Puente,"La Puente, CA 91744",,https://www.apartments.com/15817-singing-woods-rd-la-puente-ca/v1hn6de/,"1,307","1,307 Sq Ft",CA,,Townhomes,91744
,,"$2,800 ",,,Hacienda Heights,"Hacienda Heights, CA 91745",,https://www.apartments.com/1961-clear-river-ln-hacienda-heights-ca/2dwtg09/,"1,573","1,573 Sq Ft",CA,,Townhomes,91745
,,"$3,100 ",,,Paramount,"Paramount, CA 90723",,https://www.apartments.com/15158-orange-ave-paramount-ca/rvnw1m1/,"1,350","1,350 Sq Ft",CA,,Townhomes,90723
,,"$3,095 ",,,Yorba Linda,"Yorba Linda, CA 92886",,https://www.apartments.com/4313-canyon-coral-ln-yorba-linda-ca/yfw8cfr/,"1,578","1,578 Sq Ft",CA,,Townhomes,92886
,,,,"$3,250 ",Los Angeles,"Los Angeles, CA 90044",,https://www.apartments.com/1123-w-61st-st-los-angeles-ca/r0g0vc2/,"1,700","1,700 Sq Ft",CA,,Townhomes,90044
,,"$2,600 ",,,Torrance,"Torrance, CA 90501",,https://www.apartments.com/1619-w-207th-st-torrance-ca/j870le4/,"1,630","1,630 Sq Ft",CA,,Townhomes,90501
,"$2,500 ",,,,Downey,"Downey, CA 90241",,https://www.apartments.com/8560-stewart-and-gray-rd-downey-ca/twmd9x9/,"1,400","1,400 Sq Ft",CA,,Townhomes,90241
,,"$2,499 ",,,Murrieta,"Murrieta, CA 92562",,https://www.apartments.com/40974-belleray-ave-murrieta-ca/r2x8h72/,"2,066","2,066 Sq Ft",CA,,Townhomes,92562
"$2,250 ",,,,,Huntington Beach,"Huntington Beach, CA 92649",,https://www.apartments.com/16864-bayview-dr-huntington-beach-ca/thcly38/,700,700 Sq Ft,CA,,Townhomes,92649
,,,"$3,600 ",,Irvine,"Irvine, CA 92604",,https://www.apartments.com/70-w-yale-loop-irvine-ca/7x3vmqx/,"2,155","2,155 Sq Ft",CA,,Townhomes,92604
"$1,400 ",,,,,La Puente,"La Puente, CA 91744",,https://www.apartments.com/16030-cadwell-st-la-puente-ca/2m3yp5c/,700,700 Sq Ft,CA,,Townhomes,91744
,,,"$2,900 ",,Walnut,"Walnut, CA 91789",,https://www.apartments.com/126-greenleaf-dr-walnut-ca/xkv93tq/,"1,760","1,760 Sq Ft",CA,,Townhomes,91789
,,"$2,750 ",,,Anaheim,"Anaheim, CA 92802",,https://www.apartments.com/955-w-lamark-ln-anaheim-ca/5zl7mdp/,"1,333","1,333 Sq Ft",CA,,Townhomes,92802
,,"$6,900 ",,,Newport Beach,"Newport Beach, CA 92661",,https://www.apartments.com/1023-e-balboa-blvd-newport-beach-ca/gnte6vz/,"1,650","1,650 Sq Ft",CA,,Townhomes,92661
,"$2,100 ",,,,Glendora,"Glendora, CA 91741",,https://www.apartments.com/227-n-wabash-ave-glendora-ca/d8cd51k/,"1,120","1,120 Sq Ft",CA,,Townhomes,91741
,,,"$3,750 ",,Torrance,"Torrance, CA 90503",,https://www.apartments.com/2825-plaza-del-amo-torrance-ca/yqcryct/,"1,904","1,904 Sq Ft",CA,,Townhomes,90503
,,"$2,200 ",,,Ontario,"Ontario, CA 91762",,https://www.apartments.com/280-w-via-presido-ontario-ca/k72fld9/,"1,554","1,554 Sq Ft",CA,,Townhomes,91762
,,"$2,700 ",,,Walnut,"Walnut, CA 91789",,https://www.apartments.com/21307-cottonwood-ln-walnut-ca/s58z9x6/,"1,578","1,578 Sq Ft",CA,,Townhomes,91789
,,,"$2,500 ",,Ontario,"Ontario, CA 91762",,https://www.apartments.com/2350-s-via-esplanade-ontario-ca/yvvbdst/,"1,946","1,946 Sq Ft",CA,,Townhomes,91762
,"$2,200 ",,,,Ontario,"Ontario, CA 91762",,https://www.apartments.com/2343-s-via-veranda-ontario-ca/eyf3jbq/,"1,430","1,430 Sq Ft",CA,,Townhomes,91762
,,"$3,300 ",,,Yorba Linda,"Yorba Linda, CA 92886",,https://www.apartments.com/18316-maidenhair-way-yorba-linda-ca/1e16sc4/,"1,674","1,674 Sq Ft",CA,,Townhomes,92886
,,"$2,300 ",,,Riverside,"Riverside, CA 92504",,https://www.apartments.com/7806-marbil-ln-riverside-ca/y7v3mht/,"1,680","1,680 Sq Ft",CA,,Townhomes,92504
,"$2,195 ",,,,Huntington Beach,"Huntington Beach, CA 92648",,https://www.apartments.com/18071-wakefield-ln-huntington-beach-ca/8bt6cl1/,"1,066","1,066 Sq Ft",CA,,Townhomes,92648
,"$1,950 ",,,,Fullerton,"Fullerton, CA 92832",,https://www.apartments.com/207-w-valencia-dr-fullerton-ca/m1vtr7j/,780,780 Sq Ft,CA,,Townhomes,92832
,"$2,200 ",,,,San Clemente,"San Clemente, CA 92672",,https://www.apartments.com/139-avenida-mateo-san-clemente-ca/hsnd3h0/,"1,100","1,100 Sq Ft",CA,,Townhomes,92672
,,"$2,650 ",,,Lake Forest,"Lake Forest, CA 92630",,https://www.apartments.com/26322-loch-glen-lake-forest-ca/dds5bel/,"1,208","1,208 Sq Ft",CA,,Townhomes,92630
,,"$2,800 ",,,Downey,"Downey, CA 90240",,https://www.apartments.com/8020-telegraph-rd-downey-ca/3gljq6f/,"1,388","1,388 Sq Ft",CA,,Townhomes,90240
,,"$2,495 ",,,West Covina,"West Covina, CA 91792",,https://www.apartments.com/1342-oahu-st-west-covina-ca/lrsmt3g/,"1,524","1,524 Sq Ft",CA,,Townhomes,91792
,,"$2,900 ",,,Rancho Santa Margarita,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/20-vista-la-cuesta-rancho-santa-margarita-ca/gvk9z3w/,"1,508","1,508 Sq Ft",CA,,Townhomes,92688
,,,"$3,200 ",,Los Angeles,"Los Angeles, CA 90732",,https://www.apartments.com/1940-mt-shasta-dr-los-angeles-ca/wpxqxyh/,"1,595","1,595 Sq Ft",CA,,Townhomes,90732
,"$3,495 ",,,,Newport Beach,"Newport Beach, CA 92625",,https://www.apartments.com/322-marguerite-ave-newport-beach-ca/xvbflkq/,"1,200","1,200 Sq Ft",CA,,Townhomes,92625
,,"$2,750 ",,,West Covina,"West Covina, CA 91792",,https://www.apartments.com/1851-connecticut-st-west-covina-ca/gk9hgez/,"1,322","1,322 Sq Ft",CA,,Townhomes,91792
,"$2,250 ",,,,Fullerton,"Fullerton, CA 92832",,https://www.apartments.com/209-w-valencia-dr-fullerton-ca/ky7wgec/,870,870 Sq Ft,CA,,Townhomes,92832
,"$3,985 ",,,,Huntington Beach,"Huntington Beach, CA 92648",,https://www.apartments.com/6257-surfpoint-cir-huntington-beach-ca/305k30d/,"2,003","2,003 Sq Ft",CA,,Townhomes,92648
,"$3,200 ",,,,Irvine,"Irvine, CA 92614",,https://www.apartments.com/2-cedarlake-irvine-ca/x9w5xeq/,"1,568","1,568 Sq Ft",CA,,Townhomes,92614
,,"$2,300 ",,,Riverside,"Riverside, CA 92505",,https://www.apartments.com/11580-park-trails-ct-riverside-ca/qhqxbnx/,"1,927","1,927 Sq Ft",CA,,Townhomes,92505
,,"$2,700 ",,,Downey,"Downey, CA 90241",,https://www.apartments.com/7973-harper-ave-downey-ca/tzry4x8/,"1,500","1,500 Sq Ft",CA,,Townhomes,90241
,"$3,200 ",,,,Redondo Beach,"Redondo Beach, CA 90278",,https://www.apartments.com/2406-aviation-blvd-redondo-beach-ca/zmpf79z/,"1,296","1,296 Sq Ft",CA,,Townhomes,90278
,"$2,100 ",,,,La Habra,"La Habra, CA 90631",,https://www.apartments.com/821-las-lomas-dr-la-habra-ca/jlgfc44/,942,942 Sq Ft,CA,,Townhomes,90631
,,"$6,000 ",,,Irvine,"Irvine, CA 92602",,https://www.apartments.com/202-crescent-moon-irvine-ca/yb2528t/,"1,590","1,590 Sq Ft",CA,,Townhomes,92602
,"$2,100 ",,,,Chino Hills,"Chino Hills, CA 91709",,https://www.apartments.com/13248-sunnyslope-dr-chino-hills-ca/pntyxzs/,"1,002","1,002 Sq Ft",CA,,Townhomes,91709
,,"$3,300 ",,,Brea,"Brea, CA 92821",,https://www.apartments.com/2478-sanabria-ln-brea-ca/pmyyw7s/,"1,587","1,587 Sq Ft",CA,,Townhomes,92821
"$2,350 ",,,,,Dana Point,"Dana Point, CA 92629",,https://www.apartments.com/33896-malaga-dr-dana-point-ca/txgr19b/,"1,000","1,000 Sq Ft",CA,,Townhomes,92629
,,"$3,200 ",,,Carson,"Carson, CA 90745",,https://www.apartments.com/662-colorado-cir-carson-ca/1nsn804/,"1,603","1,603 Sq Ft",CA,,Townhomes,90745
,,"$2,650 ",,,Lake Forest,"Lake Forest, CA 92630",,https://www.apartments.com/21167-gladiolos-way-lake-forest-ca/rjtpr21/,"1,250","1,250 Sq Ft",CA,,Townhomes,92630
,"$2,650 ",,,,Fullerton,"Fullerton, CA 92833",,https://www.apartments.com/826-whitewater-dr-fullerton-ca/fyz5elr/,"1,186","1,186 Sq Ft",CA,,Townhomes,92833
,,"$2,800 ",,,Aliso Viejo,"Aliso Viejo, CA 92656",,https://www.apartments.com/95-vellisimo-dr-aliso-viejo-ca/p22zwps/,"1,350","1,350 Sq Ft",CA,,Townhomes,92656
,,,"$2,850 ",,Los Angeles,"Los Angeles, CA 90001",,https://www.apartments.com/1630-e-85th-st-los-angeles-ca/mhm9mtj/,"1,326","1,326 Sq Ft",CA,,Townhomes,90001
,"$1,700 ",,,,Covina,"Covina, CA 91723",,https://www.apartments.com/456-e-puente-st-covina-ca/d582wek/,"1,000","1,000 Sq Ft",CA,,Townhomes,91723
,,,"$3,200 ",,Monterey Park,"Monterey Park, CA 91755",,https://www.apartments.com/353-peach-st-monterey-park-ca/dv14c4l/,"1,891","1,891 Sq Ft",CA,,Townhomes,91755
,,"$2,300 ",,,West Covina,"West Covina, CA 91792",,https://www.apartments.com/2341-cravath-ct-west-covina-ca/s9hqpe5/,"2,364","2,364 Sq Ft",CA,,Townhomes,91792
,,"$2,300 ",,,West Covina,"West Covina, CA 91792",,https://www.apartments.com/2341-cravath-ct-west-covina-ca/c3t54hd/,"2,364","2,364 Sq Ft",CA,,Townhomes,91792
,,,"$2,350 ",,Rancho Cucamonga,"Rancho Cucamonga, CA 91730",,https://www.apartments.com/9145-w-rancho-park-cir-rancho-cucamonga-ca/2vcmfzc/,"2,244","2,244 Sq Ft",CA,,Townhomes,91730
,,"$2,195 ",,,West Covina,"West Covina, CA 91792",,https://www.apartments.com/3525-kansas-st-west-covina-ca/pgsk4rr/,"1,322","1,322 Sq Ft",CA,,Townhomes,91792
,,"$2,900 ",,,West Covina,"West Covina, CA 91791",,https://www.apartments.com/3478-e-temple-way-west-covina-ca/pjbyszt/,"2,650","2,650 Sq Ft",CA,,Townhomes,91791
,"$7,000 ",,,,Laguna Beach,"Laguna Beach, CA 92651",,https://www.apartments.com/84-blue-lagoon-laguna-beach-ca/zkfd2cz/,"1,680","1,680 Sq Ft",CA,,Townhomes,92651
,,,"$3,800 ",,Temple City,"Temple City, CA 91780",,https://www.apartments.com/20-linden-ln-temple-city-ca/2jqylx8/,"2,130","2,130 Sq Ft",CA,,Townhomes,91780
,"$5,500 ",,,,Newport Beach,"Newport Beach, CA 92663",,https://www.apartments.com/3401-finley-ave-newport-beach-ca/dj99q6l/,"1,000","1,000 Sq Ft",CA,,Townhomes,92663
"$1,499 ",,,,,Lynwood,"Lynwood, CA 90262",,https://www.apartments.com/2974-beechwood-ave-lynwood-ca/wt7mbhl/,"2,251","2,251 Sq Ft",CA,,Townhomes,90262
,"$2,650 ",,,,Dana Point,"Dana Point, CA 92624",,https://www.apartments.com/34602-calle-rosita-dana-point-ca/rlkptk0/,"2,250","2,250 Sq Ft",CA,,Townhomes,92624
,"$3,500 ",,,,Newport Beach,"Newport Beach, CA 92663",,https://www.apartments.com/111-columbia-st-newport-beach-ca/jwd5nt4/,"1,170","1,170 Sq Ft",CA,,Townhomes,92663
,"$2,500 ",,,,Arcadia,"Arcadia, CA 91006",,https://www.apartments.com/116-e-camino-real-ave-arcadia-ca/35v16yg/,"1,000","1,000 Sq Ft",CA,,Townhomes,91006
,"$2,285 ",,,,Torrance,"Torrance, CA 90505",,https://www.apartments.com/24405-madison-st-torrance-ca/k0jws88/,800,800 Sq Ft,CA,,Townhomes,90505
,,"$6,500 ",,,Newport Beach,"Newport Beach, CA 92625",,https://www.apartments.com/619-poinsettia-ave-newport-beach-ca/zv0elgx/,"1,500","1,500 Sq Ft",CA,,Townhomes,92625
,"$4,950 ",,,,Newport Beach,"Newport Beach, CA 92625",,https://www.apartments.com/619-poinsettia-ave-newport-beach-ca/fk56txv/,"1,102","1,102 Sq Ft",CA,,Townhomes,92625
,,"$2,700 ",,,Long Beach,"Long Beach, CA 90807",,https://www.apartments.com/3626-orange-ave-long-beach-ca/1tqtyp6/,"1,884","1,884 Sq Ft",CA,,Townhomes,90807
,"$2,600 ",,,,Lake Forest,"Lake Forest, CA 92630",,https://www.apartments.com/21184-gladiolos-way-lake-forest-ca/4lbgrdl/,"1,200","1,200 Sq Ft",CA,,Townhomes,92630
,"$4,950 ",,,,Newport Beach,"Newport Beach, CA 92663",,https://www.apartments.com/3401-finley-ave-newport-beach-ca/7mzrbzy/,"1,500","1,500 Sq Ft",CA,,Townhomes,92663
,,"$4,200 ",,,Huntington Beach,"Huntington Beach, CA 92648",,https://www.apartments.com/6248-surfboard-cir-huntington-beach-ca/sd6lyj6/,"2,028","2,028 Sq Ft",CA,,Townhomes,92648
,,,"$2,450 ",,Huntington Beach,"Huntington Beach, CA 92646",,https://www.apartments.com/19900-sheffield-ln-huntington-beach-ca/9k2t4r7/,"1,254","1,254 Sq Ft",CA,,Townhomes,92646
,"$3,400 ",,,,Laguna Beach,"Laguna Beach, CA 92651",,https://www.apartments.com/262-ruby-st-laguna-beach-ca/30n4dkg/,"1,550","1,550 Sq Ft",CA,,Townhomes,92651
,,,"$2,750 ",,Placentia,"Placentia, CA 92870",,https://www.apartments.com/2078-mariposa-way-placentia-ca/esh7v6n/,"1,639","1,639 Sq Ft",CA,,Townhomes,92870
,,"$3,150 ",,,Irvine,"Irvine, CA 92618",,https://www.apartments.com/21-bijou-irvine-ca/0gh8g10/,"1,500","1,500 Sq Ft",CA,,Townhomes,92618
"$2,200 ",,,,,Irvine,"Irvine, CA 92618",,https://www.apartments.com/36-full-moon-irvine-ca/9ff7j97/,"1,057","1,057 Sq Ft",CA,,Townhomes,92618
,,"$3,400 ",,,Irvine,"Irvine, CA 92618",,https://www.apartments.com/170-fixie-irvine-ca/86grmc1/,"1,837","1,837 Sq Ft",CA,,Townhomes,92618
"$1,400 ",,,,,Westminster,"Westminster, CA 92683",,https://www.apartments.com/7332-21st-st-westminster-ca/mkdzsrl/,600,600 Sq Ft,CA,,Townhomes,92683
"$2,250 ",,,,,Laguna Beach,"Laguna Beach, CA 92651",,https://www.apartments.com/736-griffith-way-laguna-beach-ca/clq3b3d/,600,600 Sq Ft,CA,,Townhomes,92651
,,"$3,395 ",,,Mission Viejo,"Mission Viejo, CA 92694",,https://www.apartments.com/12-delphinium-st-mission-viejo-ca/xtwln6m/,"1,874","1,874 Sq Ft",CA,,Townhomes,92694
,"$1,800 ",,,,Corona,"Corona, CA 92882",,https://www.apartments.com/1456-chalgrove-dr-corona-ca/40sz98l/,"1,040","1,040 Sq Ft",CA,,Townhomes,92882
,$950 ,,,,Lakeport,"Lakeport, CA 95453",,https://www.apartments.com/55-royale-ave-lakeport-ca/n1mk6kn/,800,800 Sq Ft,CA,,Townhomes,95453
$850 ,,,,,Lakeport,"Lakeport, CA 95453",,https://www.apartments.com/3756-lakeshore-blvd-lakeport-ca/bthjvwb/,800,800 Sq Ft,CA,,Townhomes,95453
,,"$3,300 ",,,Ladera Ranch,"Ladera Ranch, CA 92694",,https://www.apartments.com/26-jaripol-cir-ladera-ranch-ca/jqdp017/,"1,689","1,689 Sq Ft",CA,,Townhomes,92694
,"$2,750 ",,,,Avila Beach,"Avila Beach, CA 93424",,https://www.apartments.com/210-laurel-st-avila-beach-ca/d3xgbmk/,750,750 Sq Ft,CA,,Townhomes,93424
,,"$2,750 ",,,Diamond Bar,"Diamond Bar, CA 91765",,https://www.apartments.com/2035-shannon-ct-diamond-bar-ca/15kzlb6/,"2,101","2,101 Sq Ft",CA,,Townhomes,91765
,,"$2,195 ",,,San Marcos,"San Marcos, CA 92078",,https://www.apartments.com/617-kennedy-dr-san-marcos-ca/cy84gbd/,"1,238","1,238 Sq Ft",CA,,Townhomes,92078
,,,,,Cathedral City,"Cathedral City, CA 92234",,https://www.apartments.com/67670-carey-rd-cathedral-city-ca/ywb7y4v/,304,304 Sq Ft,CA,"$3,050 ",Townhomes,92234
,"$6,800 ",,,,Newport Beach,"Newport Beach, CA 92657",,https://www.apartments.com/47-mandria-newport-beach-ca/61stswv/,"1,622","1,622 Sq Ft",CA,,Townhomes,92657
,,"$2,400 ",,,Chino Hills,"Chino Hills, CA 91709",,https://www.apartments.com/2531-moon-dust-dr-chino-hills-ca/cnr3w9e/,"1,392","1,392 Sq Ft",CA,,Townhomes,91709
,,"$1,850 ",,,Yucaipa,"Yucaipa, CA 92399",,https://www.apartments.com/35176-avenue-e-yucaipa-ca/qk58d3w/,"1,080","1,080 Sq Ft",CA,,Townhomes,92399
$925 ,,,,,Twentynine Palms,"Twentynine Palms, CA 92277",,https://www.apartments.com/71942-buena-vista-dr-twentynine-palms-ca/rdevvf0/,460,460 Sq Ft,CA,,Townhomes,92277
,"$1,675 ",,,,Los Angeles,"Los Angeles, CA 90731",,https://www.apartments.com/2008-s-grand-ave-los-angeles-ca/evrnqym/,832,832 Sq Ft,CA,,Townhomes,90731
,,,"$2,500 ",,Corona,"Corona, CA 92879",,https://www.apartments.com/801-ranch-vista-rd-corona-ca/kv00kn9/,"1,999","1,999 Sq Ft",CA,,Townhomes,92879
,,"$3,100 ",,,Irvine,"Irvine, CA 92603",,https://www.apartments.com/9-sunup-irvine-ca/42r7cbk/,"1,412","1,412 Sq Ft",CA,,Townhomes,92603
,"$1,150 ",,,,San Bernardino,"San Bernardino, CA 92404",,https://www.apartments.com/1922-n-argyle-ave-san-bernardino-ca/3fh6zwd/,"1,000","1,000 Sq Ft",CA,,Townhomes,92404
,,"$3,200 ",,,San Clemente,"San Clemente, CA 92673",,https://www.apartments.com/721-calle-divino-san-clemente-ca/cpshhff/,"1,270","1,270 Sq Ft",CA,,Townhomes,92673
,$900 ,,,,Barstow,"Barstow, CA 92311",,https://www.apartments.com/928-e-navajo-st-barstow-ca/pf7x95s/,778,778 Sq Ft,CA,,Townhomes,92311
